"","unemployment_rate","percent_poverty","no_health_insurance","ed_percent_highschool","has_internet","percent_single_parent","percent_less_35k","state_county_fips","weighted_unemployment_rate","weighted_percent_poverty","weighted_no_health_insurance","weighted_ed_percent_highschool","weighted_has_internet","weighted_percent_single_parent","weighted_percent_less_35k"
"1853",0.048,0.1,0.055,0.079,0.86,0.049,0.286,36049,0.0165989153004634,0.0462432426506421,0.0154111468844029,-0.0262210188197577,-0.385901433711942,0.00977120138318327,0.139166287829174
"1854",0.035,0.079,0.032,0.121,0.906,0.045,0.288,36051,0.0121033757399212,0.0365321616940072,0.00896648546001623,-0.0401613073062111,-0.406542673189557,0.00897355229067851,0.140139478653154
"1855",0.04,0.066,0.044,0.112,0.882,0.056,0.272,36053,0.0138324294170528,0.0305205401494238,0.0123289175075223,-0.0371741026305425,-0.39577333085341,0.0111670872950666,0.132353952061312
"1856",0.055,0.1,0.033,0.172,0.9,0.051,0.3,36055,0.0190195904484476,0.0462432426506421,0.00924668813064174,-0.0570888004683332,-0.40385033760552,0.0101700259294356,0.145978623597035
"1857",0.066,0.143,0.063,0.075,0.843,0.055,0.371,36057,0.0228235085381371,0.0661278369904182,0.017652768249407,-0.0248933722972383,-0.378273149557171,0.0109676750219404,0.180526897848334
"1858",0.039,0.038,0.044,0.207,0.936,0.035,0.14,36059,0.0134866186816265,0.017572432207244,0.0123289175075223,-0.0687057075403777,-0.420004351109741,0.00697942955941662,0.0681233576786164
"1859",0.052,0.118,0.052,0.296,0.912,0.051,0.264,36061,0.0179821582421687,0.0545670263277576,0.0145705388725264,-0.0982458426664339,-0.409235008773594,0.0101700259294356,0.128461188765391
"1860",0.05,0.098,0.033,0.104,0.866,0.057,0.317,36063,0.017290536771316,0.0453183777976292,0.00924668813064174,-0.0345188095855038,-0.388593769295978,0.0113664995681928,0.154250745600867
"1861",0.046,0.113,0.04,0.106,0.875,0.057,0.317,36065,0.0159072938296107,0.0522548641952255,0.0112081068250203,-0.0351826328467635,-0.392632272672034,0.0113664995681928,0.154250745600867
"1862",0.053,0.095,0.037,0.159,0.884,0.054,0.29,36067,0.018327968977595,0.04393108051811,0.0103674988131438,-0.0527739492701452,-0.396670776048089,0.0107682627488142,0.141112669477134
"1863",0.035,0.057,0.033,0.166,0.908,0.059,0.243,36069,0.0121033757399212,0.026358648310866,0.00924668813064174,-0.0550973306845541,-0.407440118384236,0.0117653241144452,0.118242685113599
"1864",0.043,0.082,0.048,0.129,0.897,0.04,0.223,36071,0.0148698616233318,0.0379194589735265,0.0134497281900243,-0.0428166003512499,-0.402504169813502,0.00797649092504757,0.108510776873796
"1865",0.054,0.1,0.051,0.059,0.871,0.058,0.316,36073,0.0186737797130213,0.0462432426506421,0.0142903362019009,-0.0195827862071608,-0.390837382282676,0.011565911841319,0.153764150188877
"1866",0.069,0.12,0.046,0.079,0.9,0.055,0.297,36075,0.0238609407444161,0.0554918911807705,0.0128893228487733,-0.0262210188197577,-0.40385033760552,0.0109676750219404,0.144518837361065
"1867",0.058,0.09,0.048,0.142,0.878,0.065,0.32,36077,0.0200570226547266,0.0416189183855779,0.0134497281900243,-0.0471314515494379,-0.393978440464052,0.0129617977532023,0.155710531836838
"1868",0.046,0.023,0.037,0.171,0.947,0.044,0.138,36079,0.0159072938296107,0.0106359458096477,0.0103674988131438,-0.0567568888377034,-0.424940299680475,0.00877414001755232,0.0671501668546362
"1869",0.056,0.097,0.095,0.119,0.903,0.04,0.259,36081,0.0193654011838739,0.0448559453711228,0.0266192537094232,-0.0394974840449515,-0.405196505397539,0.00797649092504757,0.12602821170544
"1870",0.047,0.078,0.037,0.14,0.905,0.05,0.254,36083,0.016253104565037,0.0360697292675008,0.0103674988131438,-0.0464676282881782,-0.406093950592218,0.00997061365630946,0.12359523464549
"1871",0.046,0.094,0.043,0.137,0.897,0.041,0.234,36085,0.0159072938296107,0.0434686480916035,0.0120487148368968,-0.0454718933962886,-0.402504169813502,0.00817590319817375,0.113863326405687
"1872",0.055,0.096,0.056,0.187,0.884,0.037,0.2,36087,0.0190195904484476,0.0443935129446164,0.0156913495550284,-0.0620674749277809,-0.396670776048089,0.007378254105669,0.0973190823980235
"1873",0.074,0.126,0.06,0.119,0.864,0.057,0.357,36089,0.0255899944215477,0.058266485739809,0.0168121602375304,-0.0394974840449515,-0.3876963241013,0.0113664995681928,0.173714562080472
"1874",0.035,0.035,0.033,0.178,0.934,0.046,0.18,36091,0.0121033757399212,0.0161851349277247,0.00924668813064174,-0.0590802702521123,-0.419106905915062,0.0091729645638047,0.0875871741582211
"1875",0.066,0.074,0.042,0.136,0.909,0.053,0.269,36093,0.0228235085381371,0.0342199995614751,0.0117685121662713,-0.0451399817656588,-0.407888840981575,0.010568850475688,0.130894165825342
"1876",0.054,0.07,0.038,0.093,0.851,0.075,0.302,36095,0.0186737797130213,0.0323702698554495,0.0106477014837693,-0.0308677816485755,-0.381862930335886,0.0149559204844642,0.146951814421015
"1877",0.056,0.083,0.055,0.102,0.89,0.063,0.329,36097,0.0193654011838739,0.0383818914000329,0.0154111468844029,-0.0338549863242441,-0.399363111632126,0.0125629732069499,0.160089890544749
"1878",0.036,0.07,0.083,0.093,0.869,0.062,0.313,36099,0.0124491864753475,0.0323702698554495,0.0232568216619171,-0.0308677816485755,-0.389939937087997,0.0123635609338237,0.152304363952907
"1879",0.063,0.09,0.055,0.115,0.86,0.062,0.331,36101,0.0217860763318582,0.0416189183855779,0.0154111468844029,-0.0381698375224321,-0.385901433711942,0.0123635609338237,0.161063081368729
"1880",0.042,0.045,0.047,0.166,0.928,0.041,0.162,36103,0.0145240508879054,0.0208094591927889,0.0131695255193988,-0.0550973306845541,-0.416414570331025,0.00817590319817375,0.078828456742399
"1881",0.075,0.115,0.056,0.112,0.861,0.068,0.32,36105,0.025935805156974,0.0531797290482384,0.0156913495550284,-0.0371741026305425,-0.386350156309281,0.0135600345725809,0.155710531836838
"1882",0.061,0.066,0.042,0.1,0.887,0.05,0.292,36107,0.0210944548610055,0.0305205401494238,0.0117685121662713,-0.0331911630629844,-0.398016943840107,0.00997061365630946,0.142085860301114
"1883",0.038,0.071,0.034,0.308,0.939,0.038,0.314,36109,0.0131408079462002,0.0328327022819559,0.00952689080126724,-0.102228782233992,-0.42135051890176,0.00757766637879519,0.152790959364897
"1884",0.051,0.081,0.054,0.151,0.914,0.061,0.274,36111,0.0176363475067423,0.0374570265470201,0.0151309442137774,-0.0501186562251065,-0.410132453968273,0.0121641486606975,0.133327142885292
"1885",0.04,0.057,0.039,0.147,0.892,0.057,0.273,36113,0.0138324294170528,0.026358648310866,0.0109279041543948,-0.0487910097025871,-0.400260556826805,0.0113664995681928,0.132840547473302
"1886",0.048,0.076,0.055,0.088,0.876,0.053,0.285,36115,0.0165989153004634,0.035144864414488,0.0154111468844029,-0.0292082234954263,-0.393080995269373,0.010568850475688,0.138679692417183
"1887",0.051,0.085,0.042,0.096,0.888,0.057,0.271,36117,0.0176363475067423,0.0393067562530458,0.0117685121662713,-0.031863516540465,-0.398465666437447,0.0113664995681928,0.131867356649322
"1888",0.054,0.06,0.058,0.247,0.92,0.046,0.204,36119,0.0186737797130213,0.0277459455903852,0.0162517548962794,-0.0819821727655715,-0.41282478955231,0.0091729645638047,0.0992654640459839
"1889",0.056,0.072,0.042,0.066,0.868,0.054,0.269,36121,0.0193654011838739,0.0332951347084623,0.0117685121662713,-0.0219061676215697,-0.389491214490657,0.0107682627488142,0.130894165825342
"1890",0.041,0.087,0.176,0.11,0.811,0.063,0.312,36123,0.0141782401524791,0.0402316211060586,0.0493156700300893,-0.0365102793692829,-0.363914026442308,0.0125629732069499,0.151817768540917
"1891",0.053,0.124,0.112,0.075,0.889,0.047,0.348,37001,0.018327968977595,0.0573416208867962,0.0313826991100568,-0.0248933722972383,-0.398914389034786,0.00937237683693089,0.169335203372561
"1892",0.051,0.101,0.089,0.045,0.82,0.066,0.355,37003,0.0176363475067423,0.0467056750771485,0.0249380376856701,-0.014936023378343,-0.367952529818363,0.0131612100263285,0.172741371256492
"1893",0.039,0.166,0.113,0.069,0.822,0.056,0.468,37005,0.0134866186816265,0.0767637828000658,0.0316629017806823,-0.0229019025134593,-0.368849975013042,0.0111670872950666,0.227726652811375
"1894",0.084,0.167,0.111,0.032,0.817,0.062,0.462,37007,0.0290481017758109,0.0772262152265722,0.0311024964394313,-0.010621172180155,-0.366606362026345,0.0123635609338237,0.224807080339434
"1895",0.036,0.104,0.126,0.07,0.805,0.054,0.44,37009,0.0124491864753475,0.0480929723566678,0.0353055364988139,-0.0232338141440891,-0.361221690858271,0.0107682627488142,0.214101981275652
"1896",0.046,0.114,0.159,0.085,0.825,0.065,0.448,37011,0.0159072938296107,0.052717296621732,0.0445522246294556,-0.0282124886035368,-0.37019614280506,0.0129617977532023,0.217994744571573
"1897",0.071,0.141,0.12,0.081,0.833,0.062,0.418,37013,0.0245525622152687,0.0652029721374053,0.0336243204750609,-0.0268848420810174,-0.373785923583776,0.0123635609338237,0.203396882211869
"1898",0.109,0.171,0.119,0.055,0.752,0.068,0.493,37015,0.0376933701614689,0.0790759449325979,0.0333441178044354,-0.0182551396846414,-0.337439393199279,0.0135600345725809,0.239891538111128
"1899",0.051,0.188,0.129,0.046,0.804,0.053,0.489,37017,0.0176363475067423,0.0869372961832071,0.0361461445106904,-0.0152679350089728,-0.360772968260931,0.010568850475688,0.237945156463167
"1900",0.058,0.077,0.098,0.107,0.924,0.048,0.299,37019,0.0200570226547266,0.0356072968409944,0.0274598617212997,-0.0355145444773933,-0.414619679941667,0.00957178911005708,0.145492028185045
"1901",0.032,0.075,0.107,0.153,0.881,0.047,0.328,37021,0.0110659435336422,0.0346824319879816,0.0299816857569293,-0.0507824794863662,-0.39532460825607,0.00937237683693089,0.159603295132758
"1902",0.074,0.128,0.121,0.058,0.819,0.052,0.385,37023,0.0255899944215477,0.0591913505928219,0.0339045231456864,-0.019250874576531,-0.367503807221023,0.0103694382025618,0.187339233616195
"1903",0.05,0.071,0.077,0.116,0.936,0.036,0.241,37025,0.017290536771316,0.0328327022819559,0.0215756056381641,-0.0385017491530619,-0.420004351109741,0.00717884183254281,0.117269494289618
"1904",0.063,0.114,0.123,0.051,0.839,0.055,0.398,37027,0.0217860763318582,0.052717296621732,0.0344649284869374,-0.0169274931621221,-0.376478259167813,0.0109676750219404,0.193664973972067
"1905",0.075,0.066,0.076,0.054,0.921,0.01,0.272,37029,0.025935805156974,0.0305205401494238,0.0212954029675385,-0.0179232280540116,-0.413273512149649,0.00199412273126189,0.132353952061312
"1906",0.057,0.073,0.105,0.118,0.911,0.053,0.31,37031,0.0197112119193002,0.0337575671349687,0.0294212804156783,-0.0391655724143216,-0.408786286176254,0.010568850475688,0.150844577716936
"1907",0.054,0.127,0.074,0.049,0.787,0.049,0.389,37033,0.0186737797130213,0.0587289181663154,0.0207349976262875,-0.0162636699008624,-0.353144684106161,0.00977120138318327,0.189285615264156
"1908",0.065,0.093,0.116,0.072,0.877,0.051,0.328,37035,0.0224776978027108,0.0430062156650971,0.0325035097925588,-0.0238976374053488,-0.393529717866713,0.0101700259294356,0.159603295132758
"1909",0.043,0.07,0.117,0.2,0.892,0.051,0.269,37037,0.0148698616233318,0.0323702698554495,0.0327837124631843,-0.0663823261259688,-0.400260556826805,0.0101700259294356,0.130894165825342
"1910",0.053,0.115,0.142,0.081,0.846,0.055,0.415,37039,0.018327968977595,0.0531797290482384,0.039788779228822,-0.0268848420810174,-0.379619317349189,0.0109676750219404,0.201937095975899
"1911",0.077,0.153,0.093,0.081,0.831,0.062,0.391,37041,0.0266274266278267,0.0707521612554824,0.0260588483681722,-0.0268848420810174,-0.372888478389097,0.0123635609338237,0.190258806088136
"1912",0.031,0.09,0.135,0.095,0.865,0.041,0.411,37043,0.0107201327982159,0.0416189183855779,0.0378273605344435,-0.0315316049098352,-0.388145046698639,0.00817590319817376,0.199990714327938
"1913",0.083,0.162,0.122,0.067,0.803,0.053,0.413,37045,0.0287022910403846,0.0749140530940402,0.0341847258163119,-0.0222380792521996,-0.360324245663592,0.010568850475688,0.200963905151918
"1914",0.066,0.172,0.126,0.046,0.785,0.074,0.472,37047,0.0228235085381371,0.0795383773591044,0.0353055364988139,-0.0152679350089728,-0.352247238911482,0.014756508211338,0.229673034459335
"1915",0.071,0.113,0.107,0.091,0.906,0.054,0.327,37049,0.0245525622152687,0.0522548641952255,0.0299816857569293,-0.0302039583873158,-0.406542673189557,0.0107682627488142,0.159116699720768
"1916",0.085,0.149,0.099,0.088,0.905,0.044,0.375,37051,0.0293939125112372,0.0689024315494567,0.0277400643919252,-0.0292082234954263,-0.406093950592218,0.00877414001755232,0.182473279496294
"1917",0.043,0.068,0.133,0.055,0.93,0.054,0.221,37053,0.0148698616233318,0.0314454050024366,0.0372669551931925,-0.0182551396846414,-0.417312015525704,0.0107682627488142,0.107537586049816
"1918",0.044,0.066,0.132,0.125,0.958,0.048,0.243,37055,0.0152156723587581,0.0305205401494238,0.036986752522567,-0.0414889538287305,-0.429876248251209,0.00957178911005708,0.118242685113599
"1919",0.059,0.117,0.113,0.052,0.869,0.052,0.35,37057,0.0204028333901529,0.0541045939012512,0.0316629017806823,-0.0172594047927519,-0.389939937087997,0.0103694382025618,0.170308394196541
"1920",0.039,0.104,0.096,0.09,0.891,0.064,0.278,37059,0.0134866186816265,0.0480929723566678,0.0268994563800487,-0.029872046756686,-0.399811834229465,0.0127623854800761,0.135273524533253
"1921",0.08,0.152,0.171,0.04,0.812,0.06,0.422,37061,0.0276648588341056,0.0702897288289759,0.0479146566769617,-0.0132764652251938,-0.364362749039647,0.0119647363875713,0.205343263859829
"1922",0.046,0.111,0.12,0.229,0.927,0.036,0.277,37063,0.0159072938296107,0.0513299993422127,0.0336243204750609,-0.0760077634142343,-0.415965847733686,0.00717884183254281,0.134786929121262
"1923",0.085,0.203,0.103,0.042,0.77,0.06,0.479,37065,0.0293939125112372,0.0938737825808034,0.0288608750744272,-0.0139402884864535,-0.34551639995139,0.0119647363875713,0.233079202343266
"1924",0.056,0.122,0.108,0.127,0.902,0.051,0.345,37067,0.0193654011838739,0.0564167560337833,0.0302618884275548,-0.0421527770899902,-0.404747782800199,0.0101700259294356,0.16787541713659
"1925",0.058,0.094,0.099,0.065,0.855,0.039,0.313,37069,0.0200570226547266,0.0434686480916035,0.0277400643919252,-0.0215742559909399,-0.383657820725244,0.00777707865192138,0.152304363952907
"1926",0.062,0.106,0.103,0.065,0.875,0.048,0.339,37071,0.0214402655964319,0.0490178372096806,0.0288608750744272,-0.0215742559909399,-0.392632272672034,0.00957178911005708,0.16495584466465
"1927",0.063,0.108,0.066,0.063,0.836,0.045,0.326,37073,0.0217860763318582,0.0499427020626934,0.0184933762612835,-0.0209104327296802,-0.375132091375794,0.00897355229067851,0.158630104308778
"1928",0.041,0.115,0.166,0.049,0.685,0.066,0.455,37075,0.0141782401524791,0.0531797290482384,0.0465136433238342,-0.0162636699008624,-0.307374979177535,0.0131612100263285,0.221400912455503
"1929",0.056,0.111,0.088,0.07,0.888,0.049,0.31,37077,0.0193654011838739,0.0513299993422127,0.0246578350150446,-0.0232338141440891,-0.398465666437447,0.00977120138318327,0.150844577716936
"1930",0.075,0.153,0.166,0.025,0.842,0.061,0.443,37079,0.025935805156974,0.0707521612554824,0.0465136433238342,-0.0082977907657461,-0.377824426959831,0.0121641486606975,0.215561767511622
"1931",0.057,0.119,0.095,0.129,0.881,0.041,0.328,37081,0.0197112119193002,0.0550294587542641,0.0266192537094232,-0.0428166003512499,-0.39532460825607,0.00817590319817375,0.159603295132758
"1932",0.076,0.209,0.124,0.047,0.785,0.054,0.495,37083,0.0262816158924003,0.0966483771398419,0.0347451311575629,-0.0155998466396027,-0.352247238911482,0.0107682627488142,0.240864728935108
"1933",0.071,0.116,0.112,0.072,0.914,0.043,0.32,37085,0.0245525622152687,0.0536421614747448,0.0313826991100568,-0.0238976374053488,-0.410132453968273,0.00857472774442613,0.155710531836838
"1934",0.043,0.103,0.099,0.106,0.847,0.06,0.358,37087,0.0148698616233318,0.0476305399301613,0.0277400643919252,-0.0351826328467635,-0.380068039946528,0.0119647363875713,0.174201157492462
"1935",0.025,0.073,0.116,0.113,0.888,0.05,0.308,37089,0.008645268385658,0.0337575671349687,0.0325035097925588,-0.0375060142611724,-0.398465666437447,0.00997061365630946,0.149871386892956
"1936",0.092,0.167,0.114,0.058,0.794,0.06,0.444,37091,0.0318145876592215,0.0772262152265722,0.0319431044513078,-0.019250874576531,-0.356285742287537,0.0119647363875713,0.216048362923612
"1937",0.098,0.162,0.139,0.058,0.872,0.038,0.358,37093,0.0338894520717794,0.0749140530940402,0.0389481712169455,-0.019250874576531,-0.391286104880015,0.00757766637879519,0.174201157492462
"1938",0.066,0.244,0.174,0.017,0.79,0.07,0.418,37095,0.0228235085381371,0.112833512067567,0.0487552646888382,-0.00564249772070735,-0.354490851898179,0.0139588591188332,0.203396882211869
"1939",0.049,0.084,0.09,0.085,0.903,0.041,0.275,37097,0.0169447260358897,0.0388443238265393,0.0252182403562956,-0.0282124886035368,-0.405196505397539,0.00817590319817375,0.133813738297282
"1940",0.05,0.119,0.131,0.14,0.867,0.061,0.371,37099,0.017290536771316,0.0550294587542641,0.0367065498519414,-0.0464676282881782,-0.389042491893318,0.0121641486606975,0.180526897848334
"1941",0.047,0.092,0.12,0.064,0.91,0.039,0.278,37101,0.016253104565037,0.0425437832385907,0.0336243204750609,-0.02124234436031,-0.408337563578915,0.00777707865192138,0.135273524533253
"1942",0.103,0.191,0.158,0.031,0.78,0.075,0.471,37103,0.035618505748911,0.0883245934627264,0.0442720219588301,-0.0102892605495252,-0.350003625924784,0.0149559204844642,0.229186439047345
"1943",0.07,0.119,0.139,0.072,0.874,0.05,0.34,37105,0.0242067514798424,0.0550294587542641,0.0389481712169455,-0.0238976374053488,-0.392183550074694,0.00997061365630946,0.16544244007664
"1944",0.114,0.178,0.125,0.049,0.841,0.058,0.445,37107,0.0394224238386005,0.0823129719181429,0.0350253338281884,-0.0162636699008624,-0.377375704362492,0.011565911841319,0.216534958335602
"1945",0.055,0.089,0.088,0.071,0.887,0.046,0.291,37109,0.0190195904484476,0.0411564859590714,0.0246578350150446,-0.0235657257747189,-0.398016943840107,0.0091729645638047,0.141599264889124
"1946",0.057,0.123,0.115,0.054,0.841,0.065,0.391,37111,0.0197112119193002,0.0568791884602897,0.0322233071219333,-0.0179232280540116,-0.377375704362492,0.0129617977532023,0.190258806088136
"1947",0.047,0.105,0.133,0.078,0.853,0.062,0.377,37113,0.016253104565037,0.0485554047831742,0.0372669551931925,-0.0258891071891278,-0.382760375530565,0.0123635609338237,0.183446470320274
"1948",0.047,0.08,0.093,0.114,0.823,0.066,0.372,37115,0.016253104565037,0.0369945941205137,0.0260588483681722,-0.0378379258918022,-0.369298697610381,0.0131612100263285,0.181013493260324
"1949",0.12,0.138,0.1,0.057,0.836,0.059,0.445,37117,0.0414972882511584,0.0638156748578861,0.0280202670625507,-0.0189189629459011,-0.375132091375794,0.0117653241144452,0.216534958335602
"1950",0.048,0.084,0.116,0.155,0.944,0.033,0.247,37119,0.0165989153004634,0.0388443238265393,0.0325035097925588,-0.0514463027476258,-0.423594131888457,0.00658060501316424,0.120189066761559
"1951",0.034,0.084,0.118,0.065,0.793,0.069,0.388,37121,0.0117575650044949,0.0388443238265393,0.0330639151338099,-0.0215742559909399,-0.355837019690197,0.0137594468457071,0.188799019852166
"1952",0.04,0.115,0.132,0.05,0.798,0.057,0.38,37123,0.0138324294170528,0.0531797290482384,0.036986752522567,-0.0165955815314922,-0.358080632676895,0.0113664995681928,0.184906256556245
"1953",0.048,0.074,0.09,0.142,0.873,0.055,0.293,37125,0.0165989153004634,0.0342199995614751,0.0252182403562956,-0.0471314515494379,-0.391734827477355,0.0109676750219404,0.142572455713104
"1954",0.064,0.113,0.097,0.064,0.854,0.049,0.356,37127,0.0221318870672845,0.0522548641952255,0.0271796590506742,-0.02124234436031,-0.383209098127905,0.00977120138318327,0.173227966668482
"1955",0.05,0.09,0.099,0.138,0.927,0.045,0.324,37129,0.017290536771316,0.0416189183855779,0.0277400643919252,-0.0458038050269185,-0.415965847733686,0.00897355229067851,0.157656913484798
"1956",0.063,0.17,0.137,0.051,0.742,0.061,0.463,37131,0.0217860763318582,0.0786135125060915,0.0383877658756945,-0.0169274931621221,-0.332952167225884,0.0121641486606975,0.225293675751424
"1957",0.087,0.105,0.085,0.069,0.942,0.034,0.323,37133,0.0300855339820899,0.0485554047831742,0.0238172270031681,-0.0229019025134593,-0.422696686693778,0.00678001728629043,0.157170318072808
"1958",0.035,0.052,0.07,0.339,0.943,0.043,0.251,37135,0.0121033757399212,0.0240464861783339,0.0196141869437855,-0.112518042783517,-0.423145409291117,0.00857472774442613,0.122135448409519
"1959",0.051,0.083,0.104,0.069,0.845,0.057,0.369,37137,0.0176363475067423,0.0383818914000329,0.0291410777450528,-0.0229019025134593,-0.37917059475185,0.0113664995681928,0.179553707024353
"1960",0.065,0.108,0.119,0.086,0.871,0.053,0.348,37139,0.0224776978027108,0.0499427020626934,0.0333441178044354,-0.0285444002341666,-0.390837382282676,0.010568850475688,0.169335203372561
"1961",0.077,0.092,0.102,0.101,0.901,0.045,0.312,37141,0.0266274266278267,0.0425437832385907,0.0285806724038017,-0.0335230746936143,-0.40429906020286,0.00897355229067851,0.151817768540917
"1962",0.069,0.118,0.114,0.071,0.835,0.046,0.366,37143,0.0238609407444161,0.0545670263277576,0.0319431044513078,-0.0235657257747189,-0.374683368778455,0.0091729645638047,0.178093920788383
"1963",0.067,0.112,0.087,0.041,0.866,0.051,0.357,37145,0.0231693192735635,0.0517924317687191,0.0243776323444191,-0.0136083768558236,-0.388593769295978,0.0101700259294356,0.173714562080472
"1964",0.081,0.14,0.101,0.122,0.891,0.036,0.377,37147,0.0280106695695319,0.0647405397108989,0.0283004697331762,-0.040493218936841,-0.399811834229465,0.00717884183254281,0.183446470320274
"1965",0.051,0.077,0.101,0.105,0.877,0.051,0.331,37149,0.0176363475067423,0.0356072968409944,0.0283004697331762,-0.0348507212161336,-0.393529717866713,0.0101700259294356,0.161063081368729
"1966",0.048,0.108,0.137,0.044,0.865,0.049,0.362,37151,0.0165989153004634,0.0499427020626934,0.0383877658756945,-0.0146041117477131,-0.388145046698639,0.00977120138318327,0.176147539140422
"1967",0.087,0.209,0.117,0.053,0.813,0.064,0.488,37153,0.0300855339820899,0.0966483771398419,0.0327837124631843,-0.0175913164233817,-0.364811471636987,0.0127623854800761,0.237458561051177
"1968",0.067,0.217,0.141,0.044,0.772,0.061,0.5,37155,0.0231693192735635,0.100347836551893,0.0395085765581965,-0.0146041117477131,-0.346413845146068,0.0121641486606975,0.243297705995059
"1969",0.06,0.147,0.102,0.048,0.797,0.056,0.416,37157,0.0207486441255792,0.0679775666964438,0.0285806724038017,-0.0159317582702325,-0.357631910079555,0.0111670872950666,0.202423691387889
"1970",0.072,0.123,0.118,0.054,0.873,0.048,0.35,37159,0.0248983729506951,0.0568791884602897,0.0330639151338099,-0.0179232280540116,-0.391734827477355,0.00957178911005708,0.170308394196541
"1971",0.072,0.118,0.115,0.057,0.814,0.06,0.422,37161,0.0248983729506951,0.0545670263277576,0.0322233071219333,-0.0189189629459011,-0.365260194234326,0.0119647363875713,0.20534326385983
"1972",0.069,0.156,0.157,0.04,0.817,0.05,0.422,37163,0.0238609407444161,0.0721394585350016,0.0439918192882046,-0.0132764652251938,-0.366606362026345,0.00997061365630946,0.20534326385983
"1973",0.118,0.24,0.115,0.057,0.774,0.062,0.476,37165,0.0408056667803058,0.110983782361541,0.0322233071219333,-0.0189189629459011,-0.347311290340747,0.0123635609338237,0.231619416107296
"1974",0.057,0.087,0.112,0.049,0.879,0.05,0.313,37167,0.0197112119193002,0.0402316211060586,0.0313826991100568,-0.0162636699008624,-0.394427163061391,0.00997061365630946,0.152304363952907
"1975",0.06,0.113,0.112,0.035,0.824,0.056,0.347,37169,0.0207486441255792,0.0522548641952255,0.0313826991100568,-0.0116169070720445,-0.369747420207721,0.0111670872950666,0.168848607960571
"1976",0.04,0.109,0.122,0.058,0.805,0.058,0.407,37171,0.0138324294170528,0.0504051344891999,0.0341847258163119,-0.019250874576531,-0.361221690858271,0.011565911841319,0.198044332679978
"1977",0.069,0.115,0.215,0.064,0.756,0.055,0.441,37173,0.0238609407444161,0.0531797290482384,0.060243574184484,-0.02124234436031,-0.339234283588637,0.0109676750219404,0.214588576687642
"1978",0.059,0.104,0.135,0.131,0.897,0.051,0.348,37175,0.0204028333901529,0.0480929723566678,0.0378273605344435,-0.0434804236125096,-0.402504169813502,0.0101700259294356,0.169335203372561
"1979",0.052,0.165,0.133,0.028,0.805,0.052,0.499,37177,0.0179821582421687,0.0763013503735594,0.0372669551931925,-0.00929352565763564,-0.361221690858271,0.0103694382025618,0.242811110583069
"1980",0.046,0.058,0.09,0.113,0.944,0.03,0.184,37179,0.0159072938296107,0.0268210807373724,0.0252182403562956,-0.0375060142611724,-0.423594131888457,0.00598236819378567,0.0895335558061816
"1981",0.084,0.158,0.108,0.046,0.822,0.047,0.448,37181,0.0290481017758109,0.0730643233880145,0.0302618884275548,-0.0152679350089728,-0.368849975013042,0.00937237683693089,0.217994744571573
"1982",0.04,0.059,0.084,0.199,0.961,0.032,0.188,37183,0.0138324294170528,0.0272835131638788,0.0235370243325426,-0.066050414495339,-0.431222416043228,0.00638119274003805,0.0914799374541421
"1983",0.088,0.148,0.127,0.043,0.769,0.071,0.479,37185,0.0304313447175162,0.0684399991229503,0.0355857391694394,-0.0142722001170833,-0.34506767735405,0.0141582713919594,0.233079202343266
"1984",0.075,0.164,0.12,0.032,0.723,0.1,0.482,37187,0.025935805156974,0.075838917947053,0.0336243204750609,-0.010621172180155,-0.324426437876435,0.0199412273126189,0.234538988579237
"1985",0.074,0.093,0.091,0.18,0.907,0.041,0.391,37189,0.0255899944215477,0.0430062156650971,0.0254984430269212,-0.059744093513372,-0.406991395786897,0.00817590319817375,0.190258806088136
"1986",0.066,0.163,0.126,0.06,0.867,0.045,0.4,37191,0.0228235085381371,0.0753764855205466,0.0353055364988139,-0.0199146978377907,-0.389042491893318,0.00897355229067851,0.194638164796047
"1987",0.055,0.128,0.114,0.044,0.835,0.059,0.417,37193,0.0190195904484476,0.0591913505928219,0.0319431044513078,-0.0146041117477131,-0.374683368778455,0.0117653241144452,0.202910286799879
"1988",0.079,0.148,0.122,0.058,0.832,0.049,0.408,37195,0.0273190480986793,0.0684399991229503,0.0341847258163119,-0.019250874576531,-0.373337200986437,0.00977120138318327,0.198530928091968
"1989",0.044,0.118,0.108,0.028,0.834,0.045,0.387,37197,0.0152156723587581,0.0545670263277576,0.0302618884275548,-0.00929352565763564,-0.374234646181115,0.00897355229067851,0.188312424440175
"1990",0.052,0.109,0.13,0.081,0.791,0.043,0.413,37199,0.0179821582421687,0.0504051344891999,0.0364263471813159,-0.0268848420810174,-0.354939574495518,0.00857472774442613,0.200963905151918
"1991",0.01,0.029,0.102,0.104,0.86,0.063,0.329,38001,0.0034581073542632,0.0134105403686862,0.0285806724038017,-0.0345188095855038,-0.385901433711942,0.0125629732069499,0.160089890544749
"1992",0.019,0.076,0.061,0.084,0.873,0.064,0.338,38003,0.00657040397310008,0.035144864414488,0.0170923629081559,-0.0278805769729069,-0.391734827477355,0.0127623854800761,0.16446924925266
"1993",0.059,0.244,0.11,0.037,0.781,0.082,0.391,38005,0.0204028333901529,0.112833512067567,0.0308222937688058,-0.0122807303333042,-0.350452348522124,0.0163518063963475,0.190258806088136
